dma_code,baseline_month,current_avg_mnf,baseline_avg_mnf,mnf_delta_pct,mnf_delta_abs,mnf_color,current_avg_daily_total,baseline_avg_daily_total,inflow_delta_pct,inflow_delta_abs,inflow_color,n_valid_days_current,n_valid_days_baseline,current_window_start,current_window_end,generated_at
DM-06-01-04-03,2025-09,52.539,31.711,65.68,20.83,red,2017.08,1393.9,44.71,623.18,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-01-05-01,2025-09,57.751,36.383,58.73,21.37,red,2156.58,1521.57,41.73,635.01,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-01-05-03,2025-09,90.074,103.772,-13.2,-13.7,green,3553.67,4431.98,-19.82,-878.31,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-01-05-04,2025-09,79.397,64.671,22.77,14.73,red,2815.92,2477.06,13.68,338.86,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-01-06-01,2025-09,82.228,89.948,-8.58,-7.72,green,2884.88,3059.81,-5.72,-174.93,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-01-06-02,2025-09,17.642,20.032,-11.93,-2.39,green,780.17,835.62,-6.64,-55.45,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-02-01-01,2025-09,8.325,14.113,-41.01,-5.79,green,415.83,633.52,-34.36,-217.69,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-02-01-02,2025-09,179.225,41.913,327.61,137.31,red,5761.19,1730.37,232.95,4030.82,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-02-02-01,2025-09,110.636,75.542,46.46,35.09,red,4243.65,3102.4,36.79,1141.25,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-02-03-01,2025-09,72.565,62.76,15.62,9.8,yellow,2790.97,2528.0,10.4,262.97,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-02-03-02,2025-09,19.417,17.401,11.59,2.02,yellow,687.83,648.56,6.05,39.27,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-02-03-03,2025-09,101.472,83.787,21.11,17.68,red,3596.45,3152.4,14.09,444.05,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-02-04-01,2025-09,38.374,30.769,24.72,7.61,red,1526.79,1289.97,18.36,236.82,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-02-04-02,2025-09,79.372,77.31,2.67,2.06,green,2580.53,2721.67,-5.19,-141.14,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-02-05-01,2025-09,86.888,72.43,19.96,14.46,yellow,2752.27,2564.85,7.31,187.42,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-02-05-02,2025-09,,,,,gray,676.24,671.89,0.65,4.35,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-02-06-01,2025-09,0.0,133.588,-100.0,-133.59,green,0.0,4373.67,-100.0,-4373.67,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-02-06-02,2025-09,27.349,23.2,17.88,4.15,yellow,1134.48,982.23,15.5,152.25,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-02-07-01,2025-09,22.174,14.784,49.99,7.39,red,997.55,920.4,8.38,77.15,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-02-07-02,2025-09,74.428,38.199,94.84,36.23,red,2771.99,1746.66,58.7,1025.33,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-02-07-03,2025-09,97.663,81.12,20.39,16.54,red,3249.55,2938.44,10.59,311.11,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-03-01-01,2025-09,46.934,35.977,30.46,10.96,red,2124.06,1863.98,13.95,260.08,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-03-02-01,2025-09,,,,,gray,2448.43,2699.24,-9.29,-250.81,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-03-02-02,2025-09,103.37,93.483,10.58,9.89,yellow,3787.73,3590.95,5.48,196.78,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-03-03-01,2025-09,23.164,18.694,23.91,4.47,red,998.99,877.01,13.91,121.98,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-03-03-02,2025-09,49.087,57.759,-15.01,-8.67,green,1977.71,2143.79,-7.75,-166.08,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-03-03-03,2025-09,45.358,35.834,26.58,9.52,red,1887.03,1608.71,17.3,278.32,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-03-04-01,2025-09,38.385,39.22,-2.13,-0.84,green,1598.2,1612.02,-0.86,-13.82,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-03-04-02,2025-09,66.331,67.319,-1.47,-0.99,green,2788.78,2794.06,-0.19,-5.28,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-03-05-01,2025-09,,,,,gray,857.2,795.23,7.79,61.97,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-03-06-01,2025-09,43.912,32.075,36.9,11.84,red,1709.2,1459.3,17.12,249.9,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-03-06-02,2025-09,37.812,37.04,2.08,0.77,green,1829.77,1813.07,0.92,16.7,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-03-07-01,2025-09,52.198,38.922,34.11,13.28,red,1863.63,1508.13,23.57,355.5,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-03-08-01,2025-09,24.825,13.677,81.51,11.15,red,1155.75,793.35,45.68,362.4,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-03-08-03,2025-09,63.671,51.309,24.09,12.36,red,2662.81,2294.9,16.03,367.91,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-04-01-01,2025-09,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-04-01-02,2025-09,164.056,199.932,-17.94,-35.88,green,6188.7,6866.22,-9.87,-677.52,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-04-01-03,2025-09,47.436,38.616,22.84,8.82,red,2338.71,1967.83,18.85,370.88,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-04-01-04,2025-09,33.919,26.03,30.31,7.89,red,829.24,553.49,49.82,275.75,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-04-02-01,2025-09,47.004,16.426,186.16,30.58,red,2383.84,834.95,185.51,1548.89,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-04-02-03,2025-09,30.967,21.26,45.66,9.71,red,717.72,572.46,25.37,145.26,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-04-03-01,2025-09,0.0,6.736,-100.0,-6.74,green,0.0,314.99,-100.0,-314.99,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-04-03-02,2025-09,136.048,135.67,0.28,0.38,green,5032.59,5150.89,-2.3,-118.3,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-04-04-02,2025-09,107.025,81.749,30.92,25.28,red,3795.94,2984.83,27.17,811.11,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-04-04-03,2025-09,152.94,165.768,-7.74,-12.83,green,5270.13,5721.92,-7.9,-451.79,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-04-04-04,2025-09,50.676,51.779,-2.13,-1.1,green,1830.24,1702.86,7.48,127.38,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-04-05-01,2025-09,19.4,17.325,11.98,2.07,yellow,791.9,759.36,4.29,32.54,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-04-05-02,2025-09,162.908,140.814,15.69,22.09,yellow,7129.02,7449.7,-4.3,-320.68,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-04-05-03,2025-09,43.776,40.34,8.52,3.44,yellow,1673.53,1609.04,4.01,64.49,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-04-05-04,2025-09,725.09,41.981,1627.19,683.11,red,17395.37,1426.33,1119.59,15969.04,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-04-06-01,2025-09,24.441,31.557,-22.55,-7.12,green,1777.36,1856.57,-4.27,-79.21,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-04-06-03,2025-09,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-04-06-04,2025-09,1.299,104.037,-98.75,-102.74,green,234.44,4820.61,-95.14,-4586.17,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-04-06-05,2025-09,43.836,131.455,-66.65,-87.62,green,1853.88,4573.29,-59.46,-2719.41,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-04-06-06,2025-09,117.39,126.156,-6.95,-8.77,green,5349.7,5573.45,-4.01,-223.75,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-04-07-01,2025-09,98.75,80.324,22.94,18.43,red,4537.77,4022.91,12.8,514.86,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-04-07-02,2025-09,120.52,85.063,41.68,35.46,red,4476.38,3236.43,38.31,1239.95,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-04-07-03,2025-09,150.533,136.794,10.04,13.74,yellow,4965.38,4803.68,3.37,161.7,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-04-08-01,2025-09,71.74,113.362,-36.72,-41.62,green,3922.74,4827.36,-18.74,-904.62,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-04-08-02,2025-09,,,,,gray,3170.98,4704.34,-32.59,-1533.36,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-04-08-03,2025-09,,,,,gray,6366.62,6489.6,-1.9,-122.98,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-05-01-01,2025-09,64.873,57.557,12.71,7.32,yellow,2043.14,1841.43,10.95,201.71,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-05-01-02,2025-09,37.808,40.434,-6.49,-2.63,green,1800.34,1918.22,-6.15,-117.88,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-05-01-03,2025-09,35.326,42.916,-17.69,-7.59,green,1223.13,1434.34,-14.73,-211.21,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-05-02-01,2025-09,43.516,64.22,-32.24,-20.7,green,1646.69,2028.81,-18.83,-382.12,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-05-02-02,2025-09,,,,,gray,688.55,566.05,21.64,122.5,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-05-03-01,2025-09,68.778,34.12,101.58,34.66,red,2858.32,1465.05,95.1,1393.27,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-05-03-02,2025-09,61.281,65.652,-6.66,-4.37,green,2596.9,2647.78,-1.92,-50.88,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-05-03-03,2025-09,,,,,gray,3799.25,2988.27,27.14,810.98,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-05-04-01,2025-09,,,,,gray,746.98,540.54,38.19,206.44,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-05-04-02,2025-09,,,,,gray,1399.46,821.73,70.31,577.73,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-05-05-01,2025-09,0.0,0.098,-100.0,-0.1,green,2.35,9.92,-76.31,-7.57,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-05-05-02,2025-09,134.631,178.088,-24.4,-43.46,green,3652.96,3422.39,6.74,230.57,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-05-05-03,2025-09,,,,,gray,3740.85,3700.14,1.1,40.71,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-05-06-01,2025-09,66.077,51.992,27.09,14.09,red,2682.35,2233.32,20.11,449.03,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-05-07-01,2025-09,0.0,49.236,-100.0,-49.24,green,0.0,2051.22,-100.0,-2051.22,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-05-07-02,2025-09,29.607,27.273,8.56,2.33,yellow,1278.16,1273.44,0.37,4.72,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-05-08-01,2025-09,0.0,0.0,,,gray,0.0,2.19,-100.0,-2.19,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-05-09-01,2025-09,67.589,67.159,0.64,0.43,green,2721.67,2636.14,3.24,85.53,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-05-09-02,2025-09,148.863,119.071,25.02,29.79,red,4434.47,3706.99,19.62,727.48,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-05-09-03,2025-09,61.23,54.306,12.75,6.92,yellow,2484.48,2343.78,6.0,140.7,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-05-10-01,2025-09,6.784,8.777,-22.71,-1.99,green,279.83,321.36,-12.92,-41.53,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-05-10-02,2025-09,97.452,70.828,37.59,26.62,red,3317.39,2662.26,24.61,655.13,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-05-10-03,2025-09,26.483,31.711,-16.49,-5.23,green,1605.85,1636.59,-1.88,-30.74,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-06-01-01,2025-09,110.105,118.488,-7.07,-8.38,green,4808.95,4184.18,14.93,624.77,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-06-01-02,2025-09,103.257,83.935,23.02,19.32,red,4284.73,3892.53,10.08,392.2,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-06-01-03,2025-09,71.534,98.873,-27.65,-27.34,green,2890.79,3611.23,-19.95,-720.44,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-06-02-01,2025-09,33.644,27.409,22.75,6.23,red,1718.11,1386.92,23.88,331.19,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-06-02-02,2025-09,237.525,35.022,578.22,202.5,red,6744.33,1409.42,378.52,5334.91,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-06-03-01,2025-09,120.515,95.995,25.54,24.52,red,4152.28,3419.6,21.43,732.68,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-06-03-02,2025-09,112.647,106.914,5.36,5.73,yellow,4320.09,3915.4,10.34,404.69,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-06-04-01,2025-09,110.752,133.058,-16.76,-22.31,green,4410.15,5062.54,-12.89,-652.39,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-06-05-01,2025-09,65.239,54.459,19.79,10.78,yellow,2389.71,1912.31,24.96,477.4,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-06-05-02,2025-09,66.802,165.648,-59.67,-98.85,green,3149.02,6138.67,-48.7,-2989.65,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-06-05-03,2025-09,35.28,35.315,-0.1,-0.03,green,1437.9,1485.91,-3.23,-48.01,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-06-06-02,2025-09,117.737,133.138,-11.57,-15.4,green,4356.48,4935.49,-11.73,-579.01,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-06-06-03,2025-09,,,,,gray,4594.89,3819.49,20.3,775.4,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-06-06-04,2025-09,112.352,132.404,-15.14,-20.05,green,3594.92,4105.45,-12.44,-510.53,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-06-07-01,2025-09,95.04,71.311,33.28,23.73,red,3462.72,2860.18,21.07,602.54,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-06-07-02,2025-09,20.559,16.172,27.13,4.39,red,882.73,739.97,19.29,142.76,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-06-07-03,2025-09,295.654,56.147,426.57,239.51,red,9110.32,1948.72,367.5,7161.6,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-06-08-01,2025-09,,,,,gray,4365.12,4315.31,1.15,49.81,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-06-08-02,2025-09,50.383,29.742,69.4,20.64,red,1708.08,1295.92,31.8,412.16,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-06-08-03,2025-09,89.537,98.84,-9.41,-9.3,green,2308.96,2371.49,-2.64,-62.53,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-06-09-01,2025-09,187.693,174.454,7.59,13.24,yellow,6558.12,6405.1,2.39,153.02,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-06-09-02,2025-09,79.938,113.407,-29.51,-33.47,green,3044.5,3854.79,-21.02,-810.29,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-06-09-03,2025-09,115.474,99.17,16.44,16.3,yellow,3727.52,3507.31,6.28,220.21,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-06-10-01,2025-09,,,,,gray,938.15,1249.22,-24.9,-311.07,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-06-10-02,2025-09,,,,,gray,1510.23,1525.09,-0.97,-14.86,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-06-11-01,2025-09,,,,,gray,1616.69,1501.17,7.7,115.52,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-06-11-02,2025-09,2.444,3.285,-25.6,-0.84,green,46.51,66.1,-29.64,-19.59,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-06-06-12-01,2025-09,,,,,gray,1929.49,1890.7,2.05,38.79,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-01-01-01,2025-09,248.801,229.51,8.41,19.29,yellow,7789.54,7049.65,10.5,739.89,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-01-01-02,2025-09,46.644,79.515,-41.34,-32.87,green,1780.0,2432.09,-26.81,-652.09,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-01-02-01,2025-09,224.878,227.823,-1.29,-2.95,green,6974.02,7037.98,-0.91,-63.96,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-01-02-02,2025-09,229.564,179.923,27.59,49.64,red,7128.4,5978.16,19.24,1150.24,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-01-03-01,2025-09,138.387,168.562,-17.9,-30.18,green,4906.1,6175.18,-20.55,-1269.08,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-01-04-01,2025-09,102.004,192.854,-47.11,-90.85,green,3742.78,6577.51,-43.1,-2834.73,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-01-04-02,2025-09,142.828,155.594,-8.2,-12.77,green,5210.03,5276.44,-1.26,-66.41,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-01-04-03,2025-09,0.116,0.116,0.0,0.0,green,2.87,2.87,0.0,0.0,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-01-04-04,2025-09,56.899,71.26,-20.15,-14.36,green,3446.4,3671.85,-6.14,-225.45,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-01-05-02,2025-09,1.079,1.098,-1.73,-0.02,green,19.48,41.78,-53.37,-22.3,green,6.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-01-05-03,2025-09,82.571,125.537,-34.23,-42.97,green,2749.24,4458.01,-38.33,-1708.77,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-01-05-04,2025-09,75.91,91.989,-17.48,-16.08,green,2814.37,3122.64,-9.87,-308.27,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-01-06-01,2025-09,87.958,102.762,-14.41,-14.8,green,3053.09,3340.11,-8.59,-287.02,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-01-06-02,2025-09,134.925,151.446,-10.91,-16.52,green,4685.61,5112.83,-8.36,-427.22,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-01-06-04,2025-09,45.296,72.937,-37.9,-27.64,green,1675.01,2421.71,-30.83,-746.7,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-01-07-01,2025-09,173.504,167.989,3.28,5.51,green,5849.11,5624.25,4.0,224.86,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-01-07-02,2025-09,140.362,128.306,9.4,12.06,yellow,4886.65,4625.17,5.65,261.48,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-01-07-03,2025-09,119.198,116.273,2.52,2.92,green,3867.37,3960.57,-2.35,-93.2,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-01-08-01,2025-09,114.915,128.401,-10.5,-13.49,green,3884.46,4378.08,-11.27,-493.62,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-01-08-02,2025-09,125.945,148.468,-15.17,-22.52,green,4413.72,4660.39,-5.29,-246.67,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-01-09-01,2025-09,17.928,65.849,-72.77,-47.92,green,1413.12,2252.77,-37.27,-839.65,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-01-09-02,2025-09,,,,,gray,1266.14,1268.86,-0.21,-2.72,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-01-09-03,2025-09,124.64,76.171,63.63,48.47,red,4469.31,2898.28,54.21,1571.03,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-01-09-05,2025-09,0.872,65.04,-98.66,-64.17,green,1572.72,3293.43,-52.25,-1720.71,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-01-09-06,2025-09,92.545,86.861,6.54,5.68,yellow,3461.78,3040.3,13.86,421.48,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-01-10-01,2025-09,139.021,160.376,-13.32,-21.36,green,4891.65,5229.07,-6.45,-337.42,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-01-11-01,2025-09,47.111,83.801,-43.78,-36.69,green,1885.15,3115.2,-39.49,-1230.05,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-01-11-03,2025-09,160.931,128.904,24.85,32.03,red,5647.35,4673.79,20.83,973.56,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-04-01-01,2025-09,143.604,154.336,-6.95,-10.73,green,5029.26,4957.43,1.45,71.83,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-04-02-01,2025-09,153.259,152.321,0.62,0.94,green,5841.34,5226.22,11.77,615.12,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-04-02-02,2025-09,63.339,66.986,-5.44,-3.65,green,2859.06,2531.14,12.96,327.92,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-04-03-01,2025-09,30.454,82.812,-63.23,-52.36,green,1152.81,2962.73,-61.09,-1809.92,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-04-03-02,2025-09,15.856,20.223,-21.59,-4.37,green,657.83,894.85,-26.49,-237.02,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-04-03-03,2025-09,117.052,95.821,22.16,21.23,red,4533.16,3607.65,25.65,925.51,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-04-04-01,2025-09,52.157,92.833,-43.82,-40.68,green,1852.46,1916.4,-3.34,-63.94,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-04-04-02,2025-09,48.595,38.777,25.32,9.82,red,1693.98,1750.42,-3.22,-56.44,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-04-05-01,2025-09,91.967,78.93,16.52,13.04,yellow,3636.96,3100.04,17.32,536.92,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-04-06-01,2025-09,106.875,133.528,-19.96,-26.65,green,3897.29,4526.09,-13.89,-628.8,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-04-07-01,2025-09,70.295,70.048,0.35,0.25,green,2249.16,2175.43,3.39,73.73,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-04-08-01,2025-09,76.529,76.968,-0.57,-0.44,green,2672.0,2563.61,4.23,108.39,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-04-08-02,2025-09,53.946,82.318,-34.47,-28.37,green,2100.48,2721.93,-22.83,-621.45,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-07-04-09-01,2025-09,6.318,17.245,-63.36,-10.93,green,617.27,974.09,-36.63,-356.82,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
