dma_code,dma_name,case,status,case_reason,mnf_start,mnf_end,current_mnf,baseline_mean,baseline_sd,threshold,watch_threshold,mk_z,mk_trend,mk_significant,cusum_h,cusum_breached,cusum_recent_breach,cusum_step_rapid,cusum_rise_days,mnf_recovered,mnf_excess_ratio,excess_too_small,sustained_flow_breach,sustained_run_intervals,pressure_drop_confirmed,hard_threshold_breached,excess_per_hour,est_loss_per_day,base_win_len,last_data_date,last_day_coverage,last_day_full,r_eff_median,loss_factor_median,proximity_estimate,favad_volume_total,user_type,pipe_material,rtu_zigzag_ratio,rtu_zigzag_flag,generated_at
DM-06-06-09-02,DM-06-06-09-02,C,ok,MNF ล่าสุด (104.1 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (-0.6 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (93.0 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,00:30,02:30,104.125,93.045,44.391,181.826,137.435,1.968,เพิ่มขึ้นชัดเจน,True,177.563,False,False,False,,True,0.1191,True,False,0,False,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.1,,0.0,RESIDENTIAL,PVC,0.4255,False,2026-09-08 07:56:48
DM-06-06-10-02,DM-06-06-10-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),23:45,01:45,38.0,35.393,6.296,47.985,41.689,-1.61,ลดลงเล็กน้อย,False,25.184,False,False,False,,True,0.0737,True,False,7,True,False,0.0,0.0,14,2026-09-06,96,True,1e-05,0.00114,,0.0,RESIDENTIAL,PVC,0.4409,False,2026-09-08 07:56:48
DM-06-06-12-01,DM-06-06-12-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),23:45,01:45,32.875,51.562,18.499,88.56,70.061,-1.431,ลดลงเล็กน้อย,False,73.995,False,False,False,,True,-0.3624,True,False,0,False,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.1,,0.0,RESIDENTIAL,PVC,0.4624,False,2026-09-08 07:56:48
DM-07-01-01-01,DM-07-01-01-01,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 11.6 m³/hr (4.6% ของค่าเฉลี่ยฐาน 251.5 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,00:15,02:15,263.125,251.518,7.15,265.818,258.668,2.504,เพิ่มขึ้นชัดเจน,True,28.6,True,True,True,4.0,False,0.0461,True,False,5,False,False,14.565,349.57,14,2026-09-06,96,True,0.0,3e-05,,349.57,RESIDENTIAL,PVC,0.5,False,2026-09-08 07:56:48
DM-07-01-02-01,DM-07-01-02-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),00:00,02:00,223.25,226.607,5.737,238.081,232.344,-0.091,ลดลงเล็กน้อย,False,22.947,False,False,False,,True,-0.0148,True,False,0,False,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.57143,,0.0,RESIDENTIAL,PVC,0.4574,False,2026-09-08 07:56:48
DM-07-01-02-02,DM-07-01-02-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:00,03:00,239.25,223.839,8.325,240.49,232.164,-0.358,ลดลงเล็กน้อย,False,33.301,False,False,False,,True,0.0688,True,False,2,False,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.1,,0.0,RESIDENTIAL,PVC,0.3617,False,2026-09-08 07:56:48
DM-07-01-03-01,DM-07-01-03-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:30,03:30,147.125,158.696,21.248,201.193,179.945,0.0,ทรงตัว,False,84.994,False,False,False,,True,-0.0729,True,False,0,False,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.1,,0.0,RESIDENTIAL,PVC,0.6489,False,2026-09-08 07:56:48
DM-07-01-04-01,DM-07-01-04-01,C,ok,MNF ล่าสุด (113.1 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (-0.7 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (105.2 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:30,03:30,113.125,105.241,6.768,118.777,112.009,1.789,เพิ่มขึ้นชัดเจน,True,27.072,False,False,False,,True,0.0749,True,False,0,False,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.1,,0.0,RESIDENTIAL,PVC,0.4946,False,2026-09-08 07:56:48
DM-07-01-04-02,DM-07-01-04-02,C,ok,MNF ล่าสุด (147.0 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (+0.8 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (148.5 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:30,03:30,147.0,148.491,6.656,161.804,155.147,2.147,เพิ่มขึ้นชัดเจน,True,26.625,False,False,False,,True,-0.01,True,False,0,False,False,0.801,19.21,14,2026-09-06,96,True,0.0,0.1,,19.21,RESIDENTIAL,PVC,0.4894,False,2026-09-08 07:56:48
DM-07-01-04-04,DM-07-01-04-04,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:45,03:45,76.625,54.777,8.717,72.211,63.494,-0.269,ลดลงเล็กน้อย,False,34.869,False,False,False,,False,0.3989,False,False,2,False,False,4.557,109.36,14,2026-09-06,96,True,0.0,0.1,,109.36,RESIDENTIAL,PVC,0.4043,False,2026-09-08 07:56:48
DM-07-01-05-04,DM-07-01-05-04,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:15,03:15,84.5,76.795,3.092,82.979,79.887,1.167,เพิ่มขึ้นเล็กน้อย,False,12.369,False,False,False,,False,0.1003,True,False,7,False,False,2.372,56.93,14,2026-09-06,96,True,0.0,0.1,,56.93,RESIDENTIAL,PVC,0.5543,False,2026-09-08 07:56:48
DM-07-01-06-01,DM-07-01-06-01,A,alert,Flow สูงกว่าเกณฑ์ต่อเนื่อง 12 intervals + CUSUM ขยับฐานฉับพลันและเพิ่งตัดเกณฑ์ใน 7 วันล่าสุด,01:15,03:15,107.5,88.527,2.149,92.824,90.675,2.006,เพิ่มขึ้นชัดเจน,True,8.594,True,True,True,3.0,False,0.2143,False,True,12,False,False,7.89,189.36,14,2026-09-06,96,True,0.0,0.1,ไกลจาก RTU (> 2 กม. โดยประมาณ),189.36,RESIDENTIAL,PVC,0.617,False,2026-09-08 07:56:48
DM-07-01-06-02,DM-07-01-06-02,A,alert,Flow สูงกว่าเกณฑ์ต่อเนื่อง 13 intervals + CUSUM ขยับฐานฉับพลันและเพิ่งตัดเกณฑ์ใน 7 วันล่าสุด,01:30,03:30,177.25,133.554,6.592,146.738,140.146,2.147,เพิ่มขึ้นชัดเจน,True,26.368,True,True,True,7.0,False,0.3272,False,True,13,False,False,17.155,411.71,14,2026-09-06,96,True,0.0,0.0085,ไกลจาก RTU (> 2 กม. โดยประมาณ),411.71,RESIDENTIAL,PVC,0.4894,False,2026-09-08 07:56:48
DM-07-01-06-04,DM-07-01-06-04,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:45,03:45,67.5,46.661,5.172,57.004,51.832,0.894,เพิ่มขึ้นเล็กน้อย,False,20.687,False,False,False,,False,0.4466,False,True,13,False,False,6.673,160.14,14,2026-09-06,96,True,0.0,0.00271,,160.14,RESIDENTIAL,PVC,0.5426,False,2026-09-08 07:56:48
DM-07-01-07-01,DM-07-01-07-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:15,03:15,191.875,178.848,7.451,193.75,186.299,0.179,เพิ่มขึ้นเล็กน้อย,False,29.804,False,False,False,,True,0.0728,True,False,2,False,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.1,,0.0,RESIDENTIAL,PVC,0.4894,False,2026-09-08 07:56:48
DM-07-01-07-02,DM-07-01-07-02,C,ok,MNF ล่าสุด (166.6 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (-7.0 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (143.0 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:30,03:30,166.625,142.982,9.425,161.831,152.407,0.179,เพิ่มขึ้นเล็กน้อย,False,37.698,False,False,False,,True,0.1654,True,True,8,False,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.00109,,0.0,RESIDENTIAL,PVC,0.5638,False,2026-09-08 07:56:48
DM-07-01-08-02,DM-07-01-08-02,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 0.5 m³/hr (0.4% ของค่าเฉลี่ยฐาน 145.0 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,01:15,03:15,145.5,144.969,18.789,182.547,163.758,1.252,เพิ่มขึ้นเล็กน้อย,False,75.157,True,True,True,1.0,False,0.0037,True,False,0,False,False,24.781,594.75,14,2026-09-06,96,True,0.0,0.1,,594.75,RESIDENTIAL,PVC,0.5213,False,2026-09-08 07:56:48
DM-07-01-09-02,DM-07-01-09-02,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 3.5 m³/hr (11.1% ของค่าเฉลี่ยฐาน 31.8 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,23:15,01:15,35.375,31.83,2.653,37.136,34.483,1.61,เพิ่มขึ้นเล็กน้อย,False,10.611,True,False,True,2.0,False,0.1114,True,False,3,False,False,49.628,1191.07,14,2026-09-06,96,True,0.0,0.00108,,1191.07,RESIDENTIAL,PVC,0.4946,False,2026-09-08 07:56:48
DM-07-01-09-03,DM-07-01-09-03,B,watch,Mann-Kendall ยืนยันแนวโน้มขึ้นต่อเนื่อง,01:00,03:00,165.375,116.643,8.143,132.929,124.786,1.706,เพิ่มขึ้นชัดเจน,True,32.573,True,True,False,9.0,False,0.4178,False,True,18,False,False,41.857,1004.57,14,2026-09-06,96,True,0.0,0.0,ใกล้กับ RTU (< 2 กม. โดยประมาณ),1004.57,RESIDENTIAL,PVC,0.5591,False,2026-09-08 07:56:48
DM-07-01-09-06,DM-07-01-09-06,C,ok,MNF ล่าสุด (61.2 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (-40.7 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (89.7 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:00,03:00,61.25,89.661,3.248,96.157,92.909,-3.041,ลดลงชัดเจน,True,12.992,True,False,False,8.0,True,-0.3169,True,False,0,False,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.1,,0.0,RESIDENTIAL,PVC,0.4468,False,2026-09-08 07:56:48
DM-07-01-10-01,DM-07-01-10-01,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 20.9 m³/hr (14.3% ของค่าเฉลี่ยฐาน 145.9 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,01:45,03:45,166.875,145.938,5.857,157.651,151.794,2.147,เพิ่มขึ้นชัดเจน,True,23.428,False,False,False,,False,0.1435,True,True,9,False,False,8.271,198.5,14,2026-09-06,96,True,0.0,4e-05,,198.5,RESIDENTIAL,PVC,0.5109,False,2026-09-08 07:56:48
DM-07-01-11-01,DM-07-01-11-01,B,watch,CUSUM สะสมเป็นบวกต่อเนื่อง (ยังไม่ Step-up ฉับพลัน),01:30,03:30,58.125,45.812,2.032,49.876,47.844,0.09,เพิ่มขึ้นเล็กน้อย,False,8.128,True,True,False,11.0,False,0.2688,False,True,14,False,False,3.021,72.5,14,2026-09-06,96,True,0.0,0.00011,ใกล้กับ RTU (< 2 กม. โดยประมาณ),72.5,RESIDENTIAL,PVC,0.5699,False,2026-09-08 07:56:48
DM-07-01-11-03,DM-07-01-11-03,B,watch,Mann-Kendall ยืนยันแนวโน้มขึ้นต่อเนื่อง,01:30,03:30,194.125,160.554,4.834,170.221,165.387,1.789,เพิ่มขึ้นชัดเจน,True,19.335,True,True,False,8.0,False,0.2091,False,True,16,False,False,14.53,348.71,14,2026-09-06,96,True,0.0,1e-05,ใกล้กับ RTU (< 2 กม. โดยประมาณ),348.71,RESIDENTIAL,PVC,0.4946,False,2026-09-08 07:56:48
DM-07-04-01-01,DM-07-04-01-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:30,04:30,137.125,143.384,3.279,149.942,146.663,-0.272,ลดลงเล็กน้อย,False,13.116,False,False,False,,True,-0.0437,True,False,7,True,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.0007,,0.0,RESIDENTIAL,PVC,0.5426,False,2026-09-08 07:56:48
DM-07-04-02-01,DM-07-04-02-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:15,04:15,178.875,162.821,14.175,191.171,176.996,1.073,เพิ่มขึ้นเล็กน้อย,False,56.699,False,False,False,,False,0.0986,True,False,4,False,False,1.72,41.29,14,2026-09-06,96,True,0.0,0.00052,,41.29,RESIDENTIAL,PVC,0.4362,False,2026-09-08 07:56:48
DM-07-04-02-02,DM-07-04-02-02,B,watch,Flow สูงกว่าเกณฑ์ต่อเนื่อง 9 intervals พร้อมแรงดันตก แต่ไม่ใช่การเปลี่ยนแปลงฉับพลันใน 1-2 วัน (น่าจะเป็นรั่วที่ดำเนินมาระยะหนึ่งแล้วและขยายจนคงที่) — ควรตรวจสอบโดยเร็วแต่ไม่ใช่เหตุฉุกเฉินแบบท่อแตกใหม่,02:45,04:45,77.375,56.446,16.908,90.262,73.354,1.527,เพิ่มขึ้นเล็กน้อย,False,67.631,False,False,False,,False,0.3708,False,True,9,True,False,21.679,520.29,14,2026-09-06,96,True,1e-05,6e-05,ใกล้กับ RTU (< 2 กม. โดยประมาณ),520.29,RESIDENTIAL,PVC,0.4681,False,2026-09-08 07:56:48
DM-07-04-05-01,DM-07-04-05-01,C,ok,MNF ล่าสุด (69.1 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (+2.9 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (78.1 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:15,03:15,69.125,78.116,9.72,97.557,87.836,-0.808,ลดลงเล็กน้อย,False,38.881,True,True,True,7.0,True,-0.1151,True,False,0,False,False,2.884,69.21,14,2026-09-06,96,True,0.0,0.1,,69.21,RESIDENTIAL,PVC,0.5,False,2026-09-08 07:56:48
DM-07-04-06-01,DM-07-04-06-01,C,ok,MNF ล่าสุด (125.0 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (-0.0 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (109.0 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:45,03:45,125.0,108.991,4.279,117.55,113.271,-0.179,ลดลงเล็กน้อย,False,17.118,False,False,False,,True,0.1469,True,True,11,True,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.00061,,0.0,RESIDENTIAL,PVC,0.4894,False,2026-09-08 07:56:48
DM-07-04-07-01,DM-07-04-07-01,C,ok,MNF ล่าสุด (67.0 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (+7.7 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (70.6 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,02:00,04:00,67.0,70.643,4.099,78.841,74.742,1.431,เพิ่มขึ้นเล็กน้อย,False,16.396,True,True,True,5.0,True,-0.0516,True,False,2,True,False,7.732,185.57,14,2026-09-06,96,True,0.0,0.01451,,185.57,RESIDENTIAL,PVC,0.4787,False,2026-09-08 07:56:48
DM-07-04-08-01,DM-07-04-08-01,C,ok,MNF ล่าสุด (72.9 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (-1.4 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (74.4 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:15,03:15,72.875,74.375,5.92,86.215,80.295,-0.537,ลดลงเล็กน้อย,False,23.681,True,True,True,3.0,True,-0.0202,True,False,1,True,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.1,,0.0,RESIDENTIAL,PVC,0.5851,False,2026-09-08 07:56:48
