rtu_id,dma_name,user_type,pipe_material,favad_n1,mnf_start,mnf_end,cusum_k_factor,cusum_h_factor,burst_intervals,q_std_mult,p_drop_bar,is_active,hard_flow_threshold
DM-13-05-04-03,DM-13-05-04-03,RESIDENTIAL,PVC,1.15,01:45,03:45,0.5,4,8,2.0,0.25,True,5000
DM-13-05-04-04,DM-13-05-04-04,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-13-05-05-01,DM-13-05-05-01,RESIDENTIAL,PVC,1.15,00:15,02:15,0.5,4,8,2.0,0.25,True,5000
DM-13-05-05-02,DM-13-05-05-02,RESIDENTIAL,PVC,1.15,02:45,04:45,0.5,4,8,2.0,0.25,True,5000
DM-13-05-06-01,DM-13-05-06-01,RESIDENTIAL,PVC,1.15,01:00,03:00,0.5,4,8,2.0,0.25,True,5000
DM-13-05-06-02,DM-13-05-06-02,RESIDENTIAL,PVC,1.15,01:45,03:45,0.5,4,8,2.0,0.25,True,5000
DM-13-05-07-01,DM-13-05-07-01,RESIDENTIAL,PVC,1.15,01:45,03:45,0.5,4,8,2.0,0.25,True,5000
DM-13-05-07-02,DM-13-05-07-02,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-13-05-08-01,DM-13-05-08-01,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-13-05-08-02,DM-13-05-08-02,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-13-05-08-03,DM-13-05-08-03,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-13-05-09-01,DM-13-05-09-01,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-13-05-09-02,DM-13-05-09-02,RESIDENTIAL,PVC,1.15,03:00,05:00,0.5,4,8,2.0,0.25,True,5000
DM-13-05-09-03,DM-13-05-09-03,RESIDENTIAL,PVC,1.15,03:00,05:00,0.5,4,8,2.0,0.25,True,5000
DM-13-05-10-01,DM-13-05-10-01,RESIDENTIAL,PVC,1.15,03:15,05:15,0.5,4,8,2.0,0.25,True,5000
DM-13-05-10-02,DM-13-05-10-02,RESIDENTIAL,PVC,1.15,04:00,06:00,0.5,4,8,2.0,0.25,True,5000
DM-13-05-10-03,DM-13-05-10-03,RESIDENTIAL,PVC,1.15,03:15,05:15,0.5,4,8,2.0,0.25,True,5000
DM-13-05-11-01,DM-13-05-11-01,RESIDENTIAL,PVC,1.15,00:30,02:30,0.5,4,8,2.0,0.25,True,5000
DM-13-05-11-02,DM-13-05-11-02,RESIDENTIAL,PVC,1.15,00:30,02:30,0.5,4,8,2.0,0.25,True,5000
DM-13-05-12-01,DM-13-05-12-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-13-05-13-01,DM-13-05-13-01,RESIDENTIAL,PVC,1.15,01:30,03:30,0.5,4,8,2.0,0.25,True,5000
DM-13-06-01-01,DM-13-06-01-01,RESIDENTIAL,PVC,1.15,02:45,04:45,0.5,4,8,2.0,0.25,True,5000
DM-13-06-01-02,DM-13-06-01-02,RESIDENTIAL,PVC,1.15,04:00,06:00,0.5,4,8,2.0,0.25,True,5000
DM-13-06-01-03,DM-13-06-01-03,RESIDENTIAL,PVC,1.15,00:45,02:45,0.5,4,8,2.0,0.25,True,5000
DM-13-06-01-04,DM-13-06-01-04,RESIDENTIAL,PVC,1.15,02:45,04:45,0.5,4,8,2.0,0.25,True,5000
DM-13-06-01-05,DM-13-06-01-05,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-13-06-02-01,DM-13-06-02-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-13-06-02-03,DM-13-06-02-03,RESIDENTIAL,PVC,1.15,00:30,02:30,0.5,4,8,2.0,0.25,True,5000
DM-13-06-03-01,DM-13-06-03-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-13-06-03-02,DM-13-06-03-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-13-06-03-03,DM-13-06-03-03,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-13-06-03-04,DM-13-06-03-04,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-13-06-04-01,DM-13-06-04-01,RESIDENTIAL,PVC,1.15,22:15,00:15,0.5,4,8,2.0,0.25,True,5000
DM-13-06-04-02,DM-13-06-04-02,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-13-06-04-03,DM-13-06-04-03,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-13-06-05-01,DM-13-06-05-01,RESIDENTIAL,PVC,1.15,07:00,09:00,0.5,4,8,2.0,0.25,True,5000
DM-13-06-05-02,DM-13-06-05-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-13-06-05-03,DM-13-06-05-03,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-13-07-01-01,DM-13-07-01-01,RESIDENTIAL,PVC,1.15,01:30,03:30,0.5,4,8,2.0,0.25,True,5000
DM-13-07-01-02,DM-13-07-01-02,RESIDENTIAL,PVC,1.15,01:45,03:45,0.5,4,8,2.0,0.25,True,5000
DM-13-07-01-03,DM-13-07-01-03,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-13-07-01-04,DM-13-07-01-04,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-13-07-02-01,DM-13-07-02-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-13-07-02-02,DM-13-07-02-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-13-07-03-01,DM-13-07-03-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-13-07-03-02,DM-13-07-03-02,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-13-07-03-03,DM-13-07-03-03,RESIDENTIAL,PVC,1.15,00:15,02:15,0.5,4,8,2.0,0.25,True,5000
DM-13-07-04-01,DM-13-07-04-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-13-07-04-02,DM-13-07-04-02,RESIDENTIAL,PVC,1.15,00:45,02:45,0.5,4,8,2.0,0.25,True,5000
DM-13-07-04-03,DM-13-07-04-03,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-13-07-04-04,DM-13-07-04-04,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-13-07-05-01,DM-13-07-05-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-13-07-05-02,DM-13-07-05-02,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-13-07-05-03,DM-13-07-05-03,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-13-07-06-01,DM-13-07-06-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-13-07-06-02,DM-13-07-06-02,RESIDENTIAL,PVC,1.15,01:00,03:00,0.5,4,8,2.0,0.25,True,5000
DM-13-07-06-03,DM-13-07-06-03,RESIDENTIAL,PVC,1.15,01:00,03:00,0.5,4,8,2.0,0.25,True,5000
DM-13-07-07-01,DM-13-07-07-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-13-07-07-02,DM-13-07-07-02,RESIDENTIAL,PVC,1.15,01:00,03:00,0.5,4,8,2.0,0.25,True,5000
DM-13-07-07-03,DM-13-07-07-03,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-13-07-07-04,DM-13-07-07-04,RESIDENTIAL,PVC,1.15,01:30,03:30,0.5,4,8,2.0,0.25,True,5000
DM-13-07-07-05,DM-13-07-07-05,RESIDENTIAL,PVC,1.15,01:00,03:00,0.5,4,8,2.0,0.25,True,5000
DM-13-07-07-06,DM-13-07-07-06,RESIDENTIAL,PVC,1.15,01:30,03:30,0.5,4,8,2.0,0.25,True,5000
DM-14-05-01-02,DM-14-05-01-02,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-14-05-02-01,DM-14-05-02-01,RESIDENTIAL,PVC,1.15,01:45,03:45,0.5,4,8,2.0,0.25,True,5000
DM-14-05-03-01,DM-14-05-03-01,RESIDENTIAL,PVC,1.15,22:45,00:45,0.5,4,8,2.0,0.25,True,5000
DM-14-05-05-01,DM-14-05-05-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-14-05-06-01,DM-14-05-06-01,RESIDENTIAL,PVC,1.15,01:15,03:15,0.5,4,8,2.0,0.25,True,5000
DM-14-05-06-02,DM-14-05-06-02,RESIDENTIAL,PVC,1.15,01:15,03:15,0.5,4,8,2.0,0.25,True,5000
DM-14-05-07-01,DM-14-05-07-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-14-06-01-01,DM-14-06-01-01,RESIDENTIAL,PVC,1.15,01:45,03:45,0.5,4,8,2.0,0.25,True,5000
DM-14-06-01-02,DM-14-06-01-02,RESIDENTIAL,PVC,1.15,01:15,03:15,0.5,4,8,2.0,0.25,True,5000
DM-14-06-02-02,DM-14-06-02-02,RESIDENTIAL,PVC,1.15,01:15,03:15,0.5,4,8,2.0,0.25,True,5000
DM-14-06-03-01,DM-14-06-03-01,RESIDENTIAL,PVC,1.15,01:15,03:15,0.5,4,8,2.0,0.25,True,5000
DM-14-06-04-01,DM-14-06-04-01,RESIDENTIAL,PVC,1.15,21:30,23:30,0.5,4,8,2.0,0.25,True,5000
DM-14-06-04-02,DM-14-06-04-02,RESIDENTIAL,PVC,1.15,01:15,03:15,0.5,4,8,2.0,0.25,True,5000
DM-14-06-04-03,DM-14-06-04-03,RESIDENTIAL,PVC,1.15,01:30,03:30,0.5,4,8,2.0,0.25,True,5000
DM-14-06-04-04,DM-14-06-04-04,RESIDENTIAL,PVC,1.15,01:30,03:30,0.5,4,8,2.0,0.25,True,5000
DM-14-06-05-01,DM-14-06-05-01,RESIDENTIAL,PVC,1.15,21:15,23:15,0.5,4,8,2.0,0.25,True,5000
DM-14-06-06-01,DM-14-06-06-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-14-06-06-02,DM-14-06-06-02,RESIDENTIAL,PVC,1.15,01:15,03:15,0.5,4,8,2.0,0.25,True,5000
DM-14-07-01-01,DM-14-07-01-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-14-07-01-02,DM-14-07-01-02,RESIDENTIAL,PVC,1.15,01:45,03:45,0.5,4,8,2.0,0.25,True,5000
DM-14-07-01-03,DM-14-07-01-03,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-14-07-02-01,DM-14-07-02-01,RESIDENTIAL,PVC,1.15,22:45,00:45,0.5,4,8,2.0,0.25,True,5000
DM-14-07-02-02,DM-14-07-02-02,RESIDENTIAL,PVC,1.15,14:15,16:15,0.5,4,8,2.0,0.25,True,5000
DM-14-07-03-01,DM-14-07-03-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-14-07-03-02,DM-14-07-03-02,RESIDENTIAL,PVC,1.15,15:00,17:00,0.5,4,8,2.0,0.25,True,5000
DM-14-07-03-03,DM-14-07-03-03,RESIDENTIAL,PVC,1.15,08:45,10:45,0.5,4,8,2.0,0.25,True,5000
DM-14-07-03-04,DM-14-07-03-04,RESIDENTIAL,PVC,1.15,21:30,23:30,0.5,4,8,2.0,0.25,True,5000
DM-14-07-04-01,DM-14-07-04-01,RESIDENTIAL,PVC,1.15,21:30,23:30,0.5,4,8,2.0,0.25,True,5000
DM-14-07-05-01,DM-14-07-05-01,RESIDENTIAL,PVC,1.15,01:15,03:15,0.5,4,8,2.0,0.25,True,5000
DM-14-07-06-01,DM-14-07-06-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-14-07-06-02,DM-14-07-06-02,RESIDENTIAL,PVC,1.15,18:00,20:00,0.5,4,8,2.0,0.25,True,5000
DM-14-07-07-01,DM-14-07-07-01,RESIDENTIAL,PVC,1.15,01:15,03:15,0.5,4,8,2.0,0.25,True,5000
DM-14-07-07-02,DM-14-07-07-02,RESIDENTIAL,PVC,1.15,01:15,03:15,0.5,4,8,2.0,0.25,True,5000
DM-14-07-08-01,DM-14-07-08-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-14-07-10-01,DM-14-07-10-01,RESIDENTIAL,PVC,1.15,01:00,03:00,0.5,4,8,2.0,0.25,True,5000
DM-14-09-01-01,DM-14-09-01-01,RESIDENTIAL,PVC,1.15,21:45,23:45,0.5,4,8,2.0,0.25,True,5000
DM-14-09-02-01,DM-14-09-02-01,RESIDENTIAL,PVC,1.15,01:30,03:30,0.5,4,8,2.0,0.25,True,5000
DM-14-09-02-02,DM-14-09-02-02,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-14-09-02-03,DM-14-09-02-03,RESIDENTIAL,PVC,1.15,20:30,22:30,0.5,4,8,2.0,0.25,True,5000
DM-14-09-02-04,DM-14-09-02-04,RESIDENTIAL,PVC,1.15,01:30,03:30,0.5,4,8,2.0,0.25,True,5000
DM-14-09-03-01,DM-14-09-03-01,RESIDENTIAL,PVC,1.15,01:45,03:45,0.5,4,8,2.0,0.25,True,5000
DM-14-10-01-01,DM-14-10-01-01,RESIDENTIAL,PVC,1.15,01:45,03:45,0.5,4,8,2.0,0.25,True,5000
DM-14-10-02-01,DM-14-10-02-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-14-10-03-01,DM-14-10-03-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-14-10-03-02,DM-14-10-03-02,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-14-10-04-02,DM-14-10-04-02,RESIDENTIAL,PVC,1.15,23:00,01:00,0.5,4,8,2.0,0.25,True,5000
DM-14-10-05-01,DM-14-10-05-01,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-14-10-05-02,DM-14-10-05-02,RESIDENTIAL,PVC,1.15,01:30,03:30,0.5,4,8,2.0,0.25,True,5000
DM-14-10-06-01,DM-14-10-06-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-14-10-07-01,DM-14-10-07-01,RESIDENTIAL,PVC,1.15,23:30,01:30,0.5,4,8,2.0,0.25,True,5000
DM-14-10-07-02,DM-14-10-07-02,RESIDENTIAL,PVC,1.15,01:30,03:30,0.5,4,8,2.0,0.25,True,5000
DM-14-11-01-01,DM-14-11-01-01,RESIDENTIAL,PVC,1.15,14:15,16:15,0.5,4,8,2.0,0.25,True,5000
DM-14-11-01-02,DM-14-11-01-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-14-11-02-01,DM-14-11-02-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-14-11-02-02,DM-14-11-02-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-14-11-03-01,DM-14-11-03-01,RESIDENTIAL,PVC,1.15,22:00,00:00,0.5,4,8,2.0,0.25,True,5000
DM-14-11-03-02,DM-14-11-03-02,RESIDENTIAL,PVC,1.15,17:30,19:30,0.5,4,8,2.0,0.25,True,5000
DM-14-11-03-03,DM-14-11-03-03,RESIDENTIAL,PVC,1.15,14:15,16:15,0.5,4,8,2.0,0.25,True,5000
DM-14-11-03-04,DM-14-11-03-04,RESIDENTIAL,PVC,1.15,01:15,03:15,0.5,4,8,2.0,0.25,True,5000
DM-14-11-03-05,DM-14-11-03-05,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-14-11-04-01,DM-14-11-04-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-14-11-04-02,DM-14-11-04-02,RESIDENTIAL,PVC,1.15,03:15,05:15,0.5,4,8,2.0,0.25,True,5000
DM-14-11-04-03,DM-14-11-04-03,RESIDENTIAL,PVC,1.15,01:30,03:30,0.5,4,8,2.0,0.25,True,5000
DM-14-11-04-04,DM-14-11-04-04,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-14-11-05-01,DM-14-11-05-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-14-11-05-02,DM-14-11-05-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-14-11-06-01,DM-14-11-06-01,RESIDENTIAL,PVC,1.15,11:00,13:00,0.5,4,8,2.0,0.25,True,5000
DM-14-11-06-02,DM-14-11-06-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-14-11-06-03,DM-14-11-06-03,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-14-11-06-04,DM-14-11-06-04,RESIDENTIAL,PVC,1.15,01:00,03:00,0.5,4,8,2.0,0.25,True,5000
DM-14-11-07-01,DM-14-11-07-01,RESIDENTIAL,PVC,1.15,06:30,08:30,0.5,4,8,2.0,0.25,True,5000
DM-14-11-07-02,DM-14-11-07-02,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-14-11-07-03,DM-14-11-07-03,RESIDENTIAL,PVC,1.15,14:00,16:00,0.5,4,8,2.0,0.25,True,5000
DM-14-11-07-04,DM-14-11-07-04,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-14-11-07-05,DM-14-11-07-05,RESIDENTIAL,PVC,1.15,19:45,21:45,0.5,4,8,2.0,0.25,True,5000
DM-14-11-08-01,DM-14-11-08-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-14-11-08-02,DM-14-11-08-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-14-11-08-03,DM-14-11-08-03,RESIDENTIAL,PVC,1.15,01:00,03:00,0.5,4,8,2.0,0.25,True,5000
DM-14-11-08-04,DM-14-11-08-04,RESIDENTIAL,PVC,1.15,01:00,03:00,0.5,4,8,2.0,0.25,True,5000
DM-14-11-08-05,DM-14-11-08-05,RESIDENTIAL,PVC,1.15,01:15,03:15,0.5,4,8,2.0,0.25,True,5000
DM-14-11-09-01,DM-14-11-09-01,RESIDENTIAL,PVC,1.15,10:30,12:30,0.5,4,8,2.0,0.25,True,5000
DM-14-11-10-01,DM-14-11-10-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-14-11-11-01,DM-14-11-11-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-14-11-11-02,DM-14-11-11-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-14-11-12-01,DM-14-11-12-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-14-11-16-01,DM-14-11-16-01,RESIDENTIAL,PVC,1.15,04:45,06:45,0.5,4,8,2.0,0.25,True,5000
DM-14-11-17-01,DM-14-11-17-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-14-11-18-01,DM-14-11-18-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-14-17-01-01,DM-14-17-01-01,RESIDENTIAL,PVC,1.15,01:30,03:30,0.5,4,8,2.0,0.25,True,5000
DM-14-17-01-02,DM-14-17-01-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-14-17-02-01,DM-14-17-02-01,RESIDENTIAL,PVC,1.15,01:30,03:30,0.5,4,8,2.0,0.25,True,5000
DM-14-17-02-02,DM-14-17-02-02,RESIDENTIAL,PVC,1.15,22:15,00:15,0.5,4,8,2.0,0.25,True,5000
DM-14-17-03-01,DM-14-17-03-01,RESIDENTIAL,PVC,1.15,01:45,03:45,0.5,4,8,2.0,0.25,True,5000
DM-14-17-03-02,DM-14-17-03-02,RESIDENTIAL,PVC,1.15,22:00,00:00,0.5,4,8,2.0,0.25,True,5000
DM-14-17-04-01,DM-14-17-04-01,RESIDENTIAL,PVC,1.15,01:15,03:15,0.5,4,8,2.0,0.25,True,5000
DM-14-17-04-02,DM-14-17-04-02,RESIDENTIAL,PVC,1.15,01:30,03:30,0.5,4,8,2.0,0.25,True,5000
DM-14-17-05-01,DM-14-17-05-01,RESIDENTIAL,PVC,1.15,01:30,03:30,0.5,4,8,2.0,0.25,True,5000
DM-14-17-06-01,DM-14-17-06-01,RESIDENTIAL,PVC,1.15,01:30,03:30,0.5,4,8,2.0,0.25,True,5000
DM-14-18-01-01,DM-14-18-01-01,RESIDENTIAL,PVC,1.15,00:15,02:15,0.5,4,8,2.0,0.25,True,5000
DM-14-18-01-02,DM-14-18-01-02,RESIDENTIAL,PVC,1.15,00:15,02:15,0.5,4,8,2.0,0.25,True,5000
DM-14-18-02-01,DM-14-18-02-01,RESIDENTIAL,PVC,1.15,00:45,02:45,0.5,4,8,2.0,0.25,True,5000
DM-14-18-02-02,DM-14-18-02-02,RESIDENTIAL,PVC,1.15,21:15,23:15,0.5,4,8,2.0,0.25,True,5000
DM-14-18-02-04,DM-14-18-02-04,RESIDENTIAL,PVC,1.15,23:00,01:00,0.5,4,8,2.0,0.25,True,5000
DM-14-18-03-01,DM-14-18-03-01,RESIDENTIAL,PVC,1.15,01:30,03:30,0.5,4,8,2.0,0.25,True,5000
DM-14-18-04-01,DM-14-18-04-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-14-18-04-02,DM-14-18-04-02,RESIDENTIAL,PVC,1.15,01:15,03:15,0.5,4,8,2.0,0.25,True,5000
DM-14-18-04-03,DM-14-18-04-03,RESIDENTIAL,PVC,1.15,21:30,23:30,0.5,4,8,2.0,0.25,True,5000
DM-14-18-05-01,DM-14-18-05-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-14-18-05-02,DM-14-18-05-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-14-18-06-01,DM-14-18-06-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-14-18-06-02,DM-14-18-06-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-15-01-01-01,DM-15-01-01-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-15-01-02-01,DM-15-01-02-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-15-01-03-01,DM-15-01-03-01,RESIDENTIAL,PVC,1.15,01:45,03:45,0.5,4,8,2.0,0.25,True,5000
DM-15-01-04-01,DM-15-01-04-01,RESIDENTIAL,PVC,1.15,01:45,03:45,0.5,4,8,2.0,0.25,True,5000
DM-15-01-04-02,DM-15-01-04-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-15-01-05-01,DM-15-01-05-01,RESIDENTIAL,PVC,1.15,23:30,01:30,0.5,4,8,2.0,0.25,True,5000
DM-15-01-05-02,DM-15-01-05-02,RESIDENTIAL,PVC,1.15,19:00,21:00,0.5,4,8,2.0,0.25,True,5000
DM-15-01-06-01,DM-15-01-06-01,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-15-01-07-01,DM-15-01-07-01,RESIDENTIAL,PVC,1.15,01:00,03:00,0.5,4,8,2.0,0.25,True,5000
DM-15-02-01-01,DM-15-02-01-01,RESIDENTIAL,PVC,1.15,22:15,00:15,0.5,4,8,2.0,0.25,True,5000
DM-15-02-02-01,DM-15-02-02-01,RESIDENTIAL,PVC,1.15,00:15,02:15,0.5,4,8,2.0,0.25,True,5000
DM-15-02-03-01,DM-15-02-03-01,RESIDENTIAL,PVC,1.15,23:00,01:00,0.5,4,8,2.0,0.25,True,5000
DM-15-02-04-01,DM-15-02-04-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-15-02-05-01,DM-15-02-05-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-15-02-06-01,DM-15-02-06-01,RESIDENTIAL,PVC,1.15,01:45,03:45,0.5,4,8,2.0,0.25,True,5000
DM-15-03-01-01,DM-15-03-01-01,RESIDENTIAL,PVC,1.15,21:45,23:45,0.5,4,8,2.0,0.25,True,5000
DM-15-03-02-01,DM-15-03-02-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-15-03-03-01,DM-15-03-03-01,RESIDENTIAL,PVC,1.15,02:45,04:45,0.5,4,8,2.0,0.25,True,5000
DM-15-03-04-01,DM-15-03-04-01,RESIDENTIAL,PVC,1.15,23:15,01:15,0.5,4,8,2.0,0.25,True,5000
DM-15-03-05-01,DM-15-03-05-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-15-03-06-01,DM-15-03-06-01,RESIDENTIAL,PVC,1.15,23:30,01:30,0.5,4,8,2.0,0.25,True,5000
DM-15-03-07-01,DM-15-03-07-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-15-04-01-01,DM-15-04-01-01,RESIDENTIAL,PVC,1.15,21:45,23:45,0.5,4,8,2.0,0.25,True,5000
DM-15-04-02-01,DM-15-04-02-01,RESIDENTIAL,PVC,1.15,20:45,22:45,0.5,4,8,2.0,0.25,True,5000
DM-15-04-02-02,DM-15-04-02-02,RESIDENTIAL,PVC,1.15,01:15,03:15,0.5,4,8,2.0,0.25,True,5000
DM-15-04-03-01,DM-15-04-03-01,RESIDENTIAL,PVC,1.15,01:15,03:15,0.5,4,8,2.0,0.25,True,5000
DM-15-04-04-01,DM-15-04-04-01,RESIDENTIAL,PVC,1.15,01:30,03:30,0.5,4,8,2.0,0.25,True,5000
